id,text,source
1083022011574747137,"Billions of dollars are sent to the State of California for Forest fires that, with proper Forest Management, would… https://t.co/l5Jyjb8lEs",Twitter for iPhone
1083001986331672580,"Our Country is doing so well in so many ways. Great jobs numbers, with a record setting December. We are rebuilding… https://t.co/LWGj8t2N8L",Twitter for iPhone
1082857997032919040,Thank you for soooo many nice comments regarding my Oval Office speech. A very interesting experience!,Twitter for iPhone
1082823394234716160,https://t.co/Ft6FqQmYfI,Twitter for iPhone
1082648785312976896,"Congratulations to a truly great football team, the Clemson Tigers, on an incredible win last night against a power… https://t.co/1KtCS9qdVU",Twitter for iPhone
1082627015235256321,Talks with China are going very well!,Twitter for iPhone
1082626249984491520,“The President is the biggest and best supporter of the Steel Industry in many years. We are now doing really well.… https://t.co/9daGoY2lSy,Twitter for iPhone
1082623264877432837,Economic numbers looking REALLY good. Can you imagine if I had long term ZERO interest rates to play with like the… https://t.co/2rGF18wzy0,Twitter for iPhone
1082484663216730113,"Endless Wars, especially those which are fought out of judgement mistakes that were made many years ago, &amp; those wh… https://t.co/xib1biZeBG",Twitter for iPhone
1082347305699889157,I am pleased to inform you that I will Address the Nation on the Humanitarian and National Security crisis on our S… https://t.co/hm3hcItIR3,Twitter for iPhone
1082289526339448832,The Failing New York Times has knowingly written a very inaccurate story on my intentions on Syria. No different fr… https://t.co/kQrQPlAbJp,Twitter for iPhone
1082270271426433025,"Congressman Adam Smith, the new Chairman of the House Armed Services Committee, just stated, “Yes, there is a provi… https://t.co/mWI8gB8CHL",Twitter for iPhone
1082268365081767936,....The Fake News Media in our Country is the real Opposition Party. It is truly the Enemy of the People! We must b… https://t.co/Y3KuJpWBAQ,Twitter for iPhone
1082262839501508609,"...The Fake News will knowingly lie and demean in order make the tremendous success of the Trump Administration, an… https://t.co/0g6A2fx5FD",Twitter for iPhone
1082259636227620865,"With all of the success that our Country is having, including the just released jobs numbers which are off the char… https://t.co/Urm1LOV1bb",Twitter for iPhone
1082032550112047104,V.P. Mike Pence and group had a productive meeting with the Schumer/Pelosi representatives today. Many details of B… https://t.co/eBowLn7r54,Twitter for iPhone
1081935373914259458,Our GREAT MILITARY has delivered justice for the heroes lost and wounded in the cowardly attack on the USS Cole. We… https://t.co/1grz5I4OQD,Twitter for iPhone
1081928260093652999,Excited to see our friends in Egypt opening the biggest Cathedral in the Middle East. President El-Sisi is moving h… https://t.co/3BmIYxMjZF,Twitter for iPhone
1081891545245278208,....The only reason they do not want to build a Wall is that Walls Work! 99% of our illegal Border crossings will e… https://t.co/lsbP5iE3OO,Twitter for iPhone
1081883505049636864,"“We simply cannot allow people to pour into the United States undetected, undocumented, unchecked...” Barrack Obama… https://t.co/yZRRpupNX2",Twitter for iPhone
1081735898679701505,https://t.co/iSFAokoIP7,Twitter for iPhone
1081733714437201922,Will be going to Camp David tomorrow morning for meetings on Border Security and many other topics with @WhiteHouse senior staff.,Twitter for iPhone
1081729046277509121,AP-NORC POLL: “Immigration among the top concerns in 2019.” People want to stop drugs and criminals at the Border.… https://t.co/si6bMulzfe,Twitter for iPhone
1081725924457041921,"“The number of employed Americans has now set a 14th record under President Trump. Over the year, average hourly ea… https://t.co/T1VFWK1Bge",Twitter for iPhone
1081717108176752640,"“Jobs up big, plus 312,000. Record number working. Manufacturing best in 20 years (Previous administration said thi… https://t.co/glizVLcZC2",Twitter for iPhone
1081658090792148993,V.P. Mike Pence and team just left the White House. Briefed me on their meeting with the Schumer/Pelosi representat… https://t.co/EFnReotJeI,Twitter for iPhone
1081653927337213952,"Drug makers and companies are not living up to their commitments on pricing. Not being fair to the consumer, or to our Country!",Twitter for iPhone
1081603056846991361,"“Former @NYTimes editor Jill Abramson rips paper's ‘unmistakably anti-Trump’ bias.”

Ms. Abramson is 100% correct.… https://t.co/8PZiXgcpOD",Twitter for iPhone
1081603056846991361,"“Former @NYTimes editor Jill Abramson rips paper's ‘unmistakably anti-Trump’ bias.”

Ms. Abramson is 100% correct.… https://t.co/8PZiXgcpOD",Twitter for iPhone
1081584385512607745,"Great Tweet today by Tyler Q. Houlton @SpoxDHS on the #FakeNews being put out by @CNN, a proud member of the Opposi… https://t.co/r7ST8KT1Rj",Twitter for iPhone
1081579754191552514,"The Democrats want Billions of Dollars for Foreign Aid, but they don’t want to spend a small fraction of that numbe… https://t.co/ZSb2KjNkgl",Twitter for iPhone
1081570073867927557,"We are working hard at the Border, but we need a WALL!  In 2018, 1.7 million pounds of narcotics seized, 17,000 adu… https://t.co/xosJ3RS8gQ",Twitter for iPhone
1081563196249513985,"I don’t care that most of the workers not getting paid are Democrats, I want to stop the Shutdown as soon as we are… https://t.co/4zSgavwhD6",Twitter for iPhone
1081549802595340288,"Many people currently a part of my opposition, including President Obama &amp; the Dems, have had campaign violations,… https://t.co/DMPDaBKIYB",Twitter for iPhone
1081535102461579264,The Democrats could solve the Shutdown problem in a very short period of time. All they have to do is approve REAL… https://t.co/Wk7EpL7r4V,Twitter for iPhone
1081528502602612736,Great support coming from all sides for Border Security (including Wall) on our very dangerous Southern Border. Tea… https://t.co/dLTuhf1AM7,Twitter for iPhone
1081525114594832384,Thank you to Kanye West for your nice words. Criminal Justice Reform is now law - passed in a very bipartisan way!,Twitter for iPhone
1081357291914477568,"Great new book by Dr. Robert Jeffress, “Choosing the Extraordinary Life.” Get it and enjoy!  @LouDobbs",Twitter for iPhone
1081305634115674112,The story in the New York Times regarding Jim Webb being considered as the next Secretary of Defense is FAKE NEWS.… https://t.co/1wwN10V5Pz,Twitter for iPhone
1081288316236967937,"“Job growth surges by 312,000 in December” https://t.co/FCSwxFZjUF",Twitter for iPhone
1081198344645554176,GREAT JOBS NUMBERS JUST ANNOUNCED!,Twitter for iPhone
1081177511592108032,"How do you impeach a president who has won perhaps the greatest election of all time, done nothing wrong (no Collus… https://t.co/kAHlDXEU3X",Twitter for iPhone
1081175076727345152,"As I have stated many times, if the Democrats take over the House or Senate, there will be disruption to the Financ… https://t.co/TdpoTpKce4",Twitter for iPhone
1080997060168552448,Michael Pillsbury interviewed by @cvpayne: “They have the motive of making the President look bad – instead of Pres… https://t.co/LN0PdWVXca,Twitter for iPhone
1080923073820282880,https://t.co/jsOrDtwdEa,Twitter Media Studio
1080881680779542533,The RNC has a great Chairwoman in Ronna McDaniel and the @GOP has never been stronger. We achieved historic wins wi… https://t.co/HvxTc0GyYv,Twitter for iPhone
1080858959404240896,https://t.co/JzfXMAPwKP,Twitter for iPhone
1080839254656405504,The United States Treasury has taken in MANY billions of dollars from the Tariffs we are charging China and other c… https://t.co/pPMP10Birv,Twitter for iPhone
1080837263913832449,The Shutdown is only because of the 2020 Presidential Election. The Democrats know they can’t win based on all of t… https://t.co/8CnsuJW3jM,Twitter for iPhone
1080835412271222785,“MAGA list: 205 ‘historic results’ help Trump make case for 2020 re-election” https://t.co/vtqnUwdhjB,Twitter for iPhone
1080677601046347777,"Sadly, there can be no REAL Border Security without the Wall!",Twitter for iPhone
1080616636363743234,Important meeting today on Border Security with Republican and Democrat Leaders in Congress. Both parties must work… https://t.co/BzmCfiecqh,Twitter for iPhone
1080457560291987457,Mexico is paying for the Wall through the new USMCA Trade Deal. Much of the Wall has already been fully renovated o… https://t.co/GX0AhEMEBE,Twitter for iPhone
1080447092882112512,"Here we go with Mitt Romney, but so fast! Question will be, is he a Flake?  I hope not. Would much prefer that Mitt… https://t.co/pPdZY29V92",Twitter for iPhone
1080263362183917568,For FAR TOO LONG Senate Democrats have been Obstructing more than 350 Nominations. These great Americans left their… https://t.co/P8TbMNTjtb,Twitter for iPhone
1080247182186430465,"Do you think it’s just luck that gas prices are so low, and falling? Low gas prices are like another Tax Cut!",Twitter for iPhone
1080240049780940800,"“Kim Jong Un says North Korea will not make or test nuclear weapons, or give them to others - &amp; he is ready to meet… https://t.co/skE5eJpEtE",Twitter for iPhone
1080235018310635521,Washington Examiner - “MAGA list: 205 ‘historic results’ help Trump make case for 2020 re-election.”  True!,Twitter for iPhone
1080233215615557632,Gas prices are low and expected to go down this year. This would be good!,Twitter for iPhone
1080177487517233157,Border Security and the Wall “thing” and Shutdown is not where Nancy Pelosi wanted to start her tenure as Speaker! Let’s make a deal?,Twitter for iPhone
1080164786330132480,"Congratulations to President 
@JairBolsonaro who just made a great inauguration speech - the U.S.A. is with you!",Twitter for iPhone
1080129307446513666,One thing has now been proven. The Democrats do not care about Open Borders and all of the crime and drugs that Open Borders bring!,Twitter for iPhone
1080124615920373760,"“General” McChrystal got fired like a dog by Obama. Last assignment a total bust. Known for big, dumb mouth. Hillar… https://t.co/38VGaAi28T",Twitter for iPhone
1080109395357380613,"The Democrats, much as I suspected, have allocated no money for a new Wall. So imaginative! The problem is, without… https://t.co/89lVCLyMfi",Twitter for iPhone
1080107759755034624,Happy New Year!,Twitter for iPhone
1080088373451206656,"HAPPY NEW YEAR TO EVERYONE, INCLUDING THE HATERS AND THE FAKE NEWS MEDIA! 2019 WILL BE A FANTASTIC YEAR FOR THOSE N… https://t.co/wmZjFspKkb",Twitter for iPhone
1080084113762197504,"Dr. Sebastian Gorka, a very good and talented guy, has a great new book just out, “Why We Fight.” Lots of insight - Enjoy!",Twitter for iPhone
1079906462753869825,...Remember this. Throughout the ages some things NEVER get better and NEVER change. You have Walls and you have Wh… https://t.co/ed5j8ULKNa,Twitter for iPhone
1079902957938925568,"The Democrats will probably submit a Bill, being cute as always, which gives everything away but gives NOTHING to B… https://t.co/stwYPbVQgY",Twitter for iPhone
1079900120047603713,MEXICO IS PAYING FOR THE WALL through the many billions of dollars a year that the U.S.A. is saving through the new… https://t.co/y9ubjWR83H,Twitter for iPhone
1079888205351145472,HAPPY NEW YEAR! https://t.co/bHoPDPQ7G6,Twitter for iPhone
1079830267274108930,Heads of countries are calling wanting to know why Senator Schumer is not approving their otherwise approved Ambass… https://t.co/iDbniAtvK6,Twitter for iPhone
1079763923845419009,"It’s incredible how Democrats can all use their ridiculous sound bite and say that a Wall doesn’t work. It does, an… https://t.co/FIrJAWfsrO",Twitter for iPhone
1079763419908243456,"I’m in the Oval Office. Democrats, come back from vacation now and give us the votes necessary for Border Security,… https://t.co/anAk2LBNsa",Twitter for iPhone
1079748730058870789,"I am the only person in America who could say that, “I’m bringing our great troops back home, with victory,” and ge… https://t.co/McKskjhH4U",Twitter for iPhone
1079731279032172545,"I campaigned on Border Security, which you cannot have without a strong and powerful Wall. Our Southern Border has… https://t.co/n6Sg4IynLO",Twitter for iPhone
1079728684427341825,".....Except the results are FAR BETTER than I ever said they were going to be! I campaigned against the NEVER ENDING WARS, remember!",Twitter for iPhone
1079727034673311746,"...I campaigned on getting out of Syria and other places. Now when I start getting out the Fake News Media, or some… https://t.co/12EjLIquNS",Twitter for iPhone
1079724622868819973,"If anybody but Donald Trump did what I did in Syria, which was an ISIS loaded mess when I became President, they wo… https://t.co/DUk7bM290B",Twitter for iPhone
1079721675346923520,"An all concrete Wall was NEVER ABANDONED, as has been reported by the media. Some areas will be all concrete but th… https://t.co/ymVYDnI5Fo",Twitter for iPhone
1079497288605683712,"President and Mrs. Obama built/has a ten foot Wall around their D.C. mansion/compound. I agree, totally necessary f… https://t.co/gGmTkLOu77",Twitter for iPhone
1079420891807793152,Great work by my Administration over the holidays to save Coast Guard pay during this #SchumerShutdown. No thanks t… https://t.co/mpPGwVZAA0,Twitter for iPhone
1079398853684707328,Veterans on President Trump’s handling of Border Security - 62% Approval Rating. On being a strong leader - 59%.  AP Poll. Thank you!,Twitter for iPhone
1079214392758145024,"“It turns out to be true now, that the Department of Justice and the FBI, under President Obama, rigged the investi… https://t.co/XO09qhvHGd",Twitter for iPhone
1079210835963195392,"“Absolutely nothing” (on Russian Collusion). Kimberley Strassel, The Wall Street Journal. The Russian Collusion fab… https://t.co/iZ52aLe6z5",Twitter for iPhone
1079121410935660544,"2018 is being called “THE YEAR OF THE WORKER” by Steve Moore, co-author of “Trumponomics.” It was indeed a great ye… https://t.co/cxeM62RZqM",Twitter for iPhone
1079096156708319232,"For those that naively ask why didn’t the Republicans get approval to build the Wall over the last year, it is beca… https://t.co/fVlpsEId46",Twitter for iPhone
1079083702943211520,...children in question were very sick before they were given over to Border Patrol. The father of the young girl s… https://t.co/XLR6t6f4Ku,Twitter for iPhone
1079082188665171971,Any deaths of children or others at the Border are strictly the fault of the Democrats and their pathetic immigrati… https://t.co/2Gs9xvDXt5,Twitter for iPhone
1079045134061371392,"Just had a long and very good call with President Xi of China. Deal is moving along very well. If made, it will be… https://t.co/CwXACOQMkC",Twitter for iPhone
1079042460800696320,I am in the White House waiting for the Democrats to come on over and make a deal on Border Security. From what I h… https://t.co/OaQzvCASuU,Twitter for iPhone
1079040052234203141,"The Mueller Angry Democrats recently deleted approximately 19,000 Text messages between FBI Agent Lisa Page and her… https://t.co/T8ZcFjet1R",Twitter for iPhone
1078664648726061056,Thank you to Sean Parnell for the nice comments on @foxandfriends about the troops wonderful reaction to Melania an… https://t.co/Ob2NVmWAQH,Twitter for iPhone
1078638249562775552,".....Honduras, Guatemala and El Salvador are doing nothing for the United States but taking our money. Word is that… https://t.co/hVLB9aVU45",Twitter for iPhone
1078634025412116480,.....close the Southern Border. Bring our car industry back into the United States where it belongs. Go back to pre… https://t.co/zvvuOTf3oS,Twitter for iPhone
1078632205210058752,"....The United States looses soooo much money on Trade with Mexico under NAFTA, over 75 Billion Dollars a year (not… https://t.co/y9ztKqHDn6",Twitter for iPhone
1078625779670503426,We will be forced to close the Southern Border entirely if the Obstructionist Democrats do not give us the money to… https://t.co/J3Jd0yCcvL,Twitter for iPhone
1078431231262502912,CNN &amp; others within the Fake News Universe were going wild about my signing MAGA hats for our military in Iraq and… https://t.co/N1VCojCzUI,Twitter for iPhone
1078412737603096576,"This isn’t about the Wall, everybody knows that a Wall will work perfectly (In Israel the Wall works 99.9%). This i… https://t.co/YlEQNI7J3F",Twitter for iPhone
1078401678930558976,Brad Blakeman: “The American people understand that we have been played by foreign actors who would rather have us… https://t.co/173Kfnw3w8,Twitter for iPhone
1078396200842395648,I totally agree! https://t.co/KO8E3bfWfn,Twitter for iPhone
1078396126619930624,There is right now a full scale manhunt going on in California for an illegal immigrant accused of shooting and kil… https://t.co/48BXgKav6m,Twitter for iPhone
1078390057906638853,“Border Patrol Agents want the Wall.” Democrat’s say they don’t want the Wall (even though they know it is really n… https://t.co/CFM9DvPP1n,Twitter for iPhone
1078376171845361665,The reason the DACA for Wall deal didn’t get done was that a ridiculous court decision from the 9th Circuit allowed… https://t.co/96QcbH3smv,Twitter for iPhone
1078375400974307328,"The Democrats OBSTRUCTION of the desperately needed Wall, where they almost all recently agreed it should be built,… https://t.co/M8uUV6Ebhu",Twitter for iPhone
1078260814157701121,Have the Democrats finally realized that we desperately need Border Security and a Wall on the Southern Border. Nee… https://t.co/FgV5hk5UGL,Twitter for iPhone
1078258964796706816,"Just returned from visiting our troops in Iraq and Germany. One thing is certain, we have incredible people represe… https://t.co/HXp7moTTAj",Twitter for iPhone
1078026520021544960,.@FLOTUS Melania and I were honored to visit our incredible troops at Al Asad Air Base in Iraq. GOD BLESS THE U.S.A… https://t.co/SLe2tXnMLl,Twitter for iPhone
1077705232665272321,"I hope everyone, even the Fake News Media, is having a great Christmas! Our Country is doing very well. We are secu… https://t.co/pAk8R4vTGF",Twitter for iPhone
1077549301449060352,Merry Christmas!,Twitter for iPhone
1077329121745793025,I am in the Oval Office &amp; just gave out a 115 mile long contract for another large section of the Wall in Texas. We… https://t.co/JHAg4ROyg2,Twitter for iPhone
1077311502615490560,Christmas Eve briefing with my team working on North Korea – Progress being made. Looking forward to my next summit… https://t.co/5Yat6yioG3,Twitter for iPhone
1077255770725601280,I am all alone (poor me) in the White House waiting for the Democrats to come back and make a deal on desperately n… https://t.co/rJjel91tSs,Twitter for iPhone
1077253411358326785,"Saudi Arabia has now agreed to spend the necessary money needed to help rebuild Syria, instead of the United States… https://t.co/ySHwB9b8Fn",Twitter for iPhone
1077250139503452162,The Wall is different than the 25 Billion Dollars in Border Security. The complete Wall will be built with the Shut… https://t.co/k8DTw3trKu,Twitter for iPhone
1077246407554281472,"I never “lashed out” at the Acting Attorney General of the U.S., a man for whom I have great respect. This is a mad… https://t.co/IUyS1p7z6E",Twitter for iPhone
1077231267559755776,"The only problem our economy has is the Fed. They don’t have a feel for the Market, they don’t understand necessary… https://t.co/g0dYAlEqmD",Twitter for iPhone
1077225810329825281,AMERICA IS RESPECTED AGAIN!,Twitter for iPhone
1077223213598429185,"For all of the sympathizers out there of Brett McGurk remember, he was the Obama appointee who was responsible for… https://t.co/YT4ZsN1lKq",Twitter for iPhone
1077217178322194432,"....We are substantially subsidizing the Militaries of many VERY rich countries all over the world, while at the sa… https://t.co/MZ8zKbLQFp",Twitter for iPhone
1077212559604924416,"To those few Senators who think I don’t like or appreciate being allied with other countries, they are wrong, I DO.… https://t.co/7HqkO5bJax",Twitter for iPhone
1077210242574942208,Virtually every Democrat we are dealing with today strongly supported a Border Wall or Fence. It was only when I ma… https://t.co/DkvoB1aI15,Twitter for iPhone
1077064829825966081,President @RT_Erdogan of Turkey has very strongly informed me that he will eradicate whatever is left of ISIS in Sy… https://t.co/l4RDUsBNNg,Twitter for iPhone
1077057874235400194,"“The President has been remarkable. I do not doubt that he will thrive in this new environment, and he will be a co… https://t.co/Hxx83N7Y3F",Twitter for iPhone
1077052604499353600,"The most important way to stop gangs, drugs, human trafficking and massive crime is at our Southern Border. We need… https://t.co/qmJUmUaOxQ",Twitter for iPhone
1077048054862278656,"Mitch McConnell just told a group of people, and me, that he has been in the U.S. Senate for 32 years and the last… https://t.co/tRQgCigIrW",Twitter for iPhone
1077044397504692227,“It should not be the job of America to replace regimes around the world. This is what President Trump recognized i… https://t.co/f8MyVbnTA0,Twitter for iPhone
1076950276958027779,"Thanks @RandPaul  “I am very proud of the President. This is exactly what he promised, and I think the people agree… https://t.co/jlGmkkHYIM",Twitter for iPhone
1076935567760338944,".....Bob Corker was responsible for giving us the horrible Iran Nuclear Deal, which I ended, yet he badmouths me fo… https://t.co/bCNjmQptRB",Twitter for iPhone
1076929590050897920,"Senator Bob Corker just stated that, “I’m so priveledged to serve in the Senate for twelve years, and that’s what I… https://t.co/Hq9TutupaE",Twitter for iPhone
1076926760829243392,"We signed two pieces of major legislation this week, Criminal Justice Reform and the Farm Bill. These are two Big D… https://t.co/nLvFGIiysZ",Twitter for iPhone
1076888530276810753,Unthinkable devastation from the tsunami disaster in Indonesia. More than two hundred dead and nearly a thousand in… https://t.co/DIBbi2loSa,Twitter for iPhone
1076884984873607169,"I just had a long and productive call with President @RT_Erdogan of Turkey. We discussed ISIS, our mutual involveme… https://t.co/yMG7EFB4uj",Twitter for iPhone
1076881816462737408,"I am pleased to announce that our very talented Deputy Secretary of Defense, Patrick Shanahan, will assume the titl… https://t.co/hUtkUQf7yS",Twitter for iPhone
1076844349860823042,"The only way to stop drugs, gangs, human trafficking, criminal elements and much else from coming into our Country… https://t.co/h1sNn3D4yW",Twitter for iPhone
1076663817831153664,"When President Obama ingloriously fired Jim Mattis, I gave him a second chance. Some thought I shouldn’t, I thought… https://t.co/ZFYIzOOXZg",Twitter for iPhone
1076658521926656000,"If anybody but your favorite President, Donald J. Trump, announced that, after decimating ISIS in Syria, we were go… https://t.co/BNlBGpUobj",Twitter for iPhone
1076655729820471296,"Brett McGurk, who I do not know, was appointed by President Obama in 2015. Was supposed to leave in February but he… https://t.co/WihasoF1ss",Twitter for iPhone
1076628127525294080,I will not be going to Florida because of the Shutdown - Staying in the White House!  #MAGA,Twitter for iPhone
1076586181897474048,Senate adjourns until December 27th.,Twitter for iPhone
1076575190899929088,"I won an election, said to be one of the greatest of all time, based on getting out of endless &amp; costly foreign war… https://t.co/ytXyO6q5yE",Twitter for iPhone
1076569051768516608,The crisis of illegal activity at our Southern Border is real and will not stop until we build a great Steel Barrie… https://t.co/SDo2igp4G5,Twitter for iPhone
1076523416516263936,Will be having lunch in White House residence with large group concerning Border Security.,Twitter for iPhone
1076515352249597954,"....going to be there for three months, and that was seven years ago - we never left. When I became President, ISIS… https://t.co/luyFMfHO28",Twitter for iPhone
1076512233897771010,"I am in the White House, working hard. News reports concerning the Shutdown and Syria are mostly FAKE. We are negot… https://t.co/eP0tZgp5nw",Twitter for iPhone
1076308614372048897,OUR GREAT COUNTRY MUST HAVE BORDER SECURITY! https://t.co/ZGcYygMf3a,Twitter for iPhone
1076270321861312512,Wishing Supreme Court Justice Ruth Bader Ginsburg a full and speedy recovery!,Twitter for iPhone
1076256868190834689,Some of the many Bills that I am signing in the Oval Office right now. Cancelled my trip on Air Force One to Florid… https://t.co/kevVLGaR0T,Twitter for iPhone
1076239448461987841,A design of our Steel Slat Barrier which is totally effective while at the same time beautiful! https://t.co/sGltXh0cu9,Twitter for iPhone
1076204680202670081,"Today, it was my honor to sign into law H.R. 7213, the “Countering Weapons of Mass Destruction Act of 2018.” The Ac… https://t.co/1zaP2XJ5x5",Twitter for iPhone
1076197669968728065,"Today, it was my great honor to sign the #FirstStepAct - a monumental bi-partisan win for the American people! https://t.co/isy6Bt38iK",Twitter for iPhone
1076138140795064320,I’ve done more damage to ISIS than all recent presidents....not even close!,Twitter for iPhone
1076132028888825857,The Democrats now own the shutdown!,Twitter for iPhone
1076127773444526080,"General Anthony Tata, author, “Dark Winter.” I think the President is making the exact right move in Syria. All the… https://t.co/e3j2HCLkWd",Twitter for iPhone
1076125633275666433,"There has never been a president who has been tougher (but fair) on China or Russia - Never, just look at the facts… https://t.co/rqfYk4mgde",Twitter for iPhone
1076102009185550336,Thank you @SteveDaines for being willing to go with the so-called nuclear option in order to win on DESPERATELY NEE… https://t.co/I10tsDvpcO,Twitter for iPhone
1076100620581511170,"Mitch, use the Nuclear Option and get it done! Our Country is counting on you!",Twitter for iPhone
1076094498210500608,"Even President Ronald Reagan tried for 8 years to build a Border Wall, or Fence, and was unable to do so. Others al… https://t.co/TRHV1uwtVp",Twitter for iPhone
1076092817087320064,Shutdown today if Democrats do not vote for Border Security!,Twitter for iPhone
1076091862673436672,"House Republican Vote, 217-185.",Twitter for iPhone
1076090986651099136,"The Democrats, whose votes we need in the Senate, will probably vote against Border Security and the Wall even thou… https://t.co/o4ZLHp93QM",Twitter for iPhone
1076089846266036231,"No matter what happens today in the Senate, Republican House Members should be very proud of themselves. They flew… https://t.co/2cxHVgaVZ4",Twitter for iPhone
1076087536240480257,".....on a Border is only effective in conjunction with a Wall. Properly designed and built Walls work, and the Demo… https://t.co/8J0SBmAILX",Twitter for iPhone
1076084489422557184,"The Democrats are trying to belittle the concept of a Wall, calling it old fashioned. The fact is there is nothing… https://t.co/AkrCIxTKeX",Twitter for iPhone
1076082577281347584,Senator Mitch McConnell should fight for the Wall and Border Security as hard as he fought for anything. He will ne… https://t.co/Xcx3nA117Y,Twitter for iPhone
1075954128222871552,"Soon to be Speaker Nancy Pelosi said, last week live from the Oval Office, that the Republicans didn’t have the vot… https://t.co/qkc0krBfvP",Twitter for iPhone
1075952474673041410,Thank you to our GREAT Republican Members of Congress for your VOTE to fund Border Security and the Wall. The final… https://t.co/4zKbeHeK5F,Twitter for iPhone
1075878792168685568,"General Jim Mattis will be retiring, with distinction, at the end of February, after having served my Administratio… https://t.co/PqB9L51hvN",Twitter for iPhone
1075870519046610945,"Democrats, it is time to come together and put the SAFETY of the AMERICAN PEOPLE before POLITICS. Border security m… https://t.co/zjMZI66I44",Twitter Media Studio
1075846949427908608,Farm Bill signing in 15 minutes! #Emmys #TBT https://t.co/KtSS17xvIn,Twitter for iPhone
1075833793720795141,So hard to believe that Lindsey Graham would be against saving soldier lives &amp; billions of $$$. Why are we fighting… https://t.co/sSaZhZ3QAs,Twitter for iPhone
1075832235318804481,Congress just passed the Criminal Justice Reform Bill known as the #FirstStepAct. Congratulations! This is a great… https://t.co/6xsZmz5GJM,Twitter for iPhone
1075775054099542016,"When I begrudgingly signed the Omnibus Bill, I was promised the Wall and Border Security by leadership. Would be do… https://t.co/ppJfdolsmG",Twitter for iPhone
1075732375169060869,"With so much talk about the Wall, people are losing sight of the great job being done on our Southern Border by Bor… https://t.co/k5qANC6RBd",Twitter for iPhone
1075729672628068353,"The Democrats, who know Steel Slats (Wall) are necessary for Border Security, are putting politics over Country. Wh… https://t.co/CERvAG1LyR",Twitter for iPhone
1075726666574544896,"....Russia, Iran, Syria &amp; many others are not happy about the U.S. leaving, despite what the Fake News says, becaus… https://t.co/qWDeV0Z4yA",Twitter for iPhone
1075721703421042688,"Does the USA want to be the Policeman of the Middle East, getting NOTHING but spending precious lives and trillions… https://t.co/fNDrsdz1RJ",Twitter for iPhone
1075718191253504001,"Getting out of Syria was no surprise. I’ve been campaigning on it for years, and six months ago, when I very public… https://t.co/PVZgm8dNFz",Twitter for iPhone
1075713886874148865,“I’m proud of the President today to hear that he is declaring victory in Syria.” Senator Rand Paul.  “I couldn’t a… https://t.co/4CZ8WDJLDE,Twitter for iPhone
1075621115739832320,"“Trump gets no credit for what he’s done in the Middle East.”  @IngrahamAngle  So true, thank you Laura!",Twitter for iPhone
1075617812285132800,"Col. Jim Carafano on @IngrahamAngle “Trump has made the Middle East a better place. When Trump came into office, IS… https://t.co/EbqxMd7fyc",Twitter for iPhone
1075528854402256896,"After historic victories against ISIS, it’s time to bring our great young people home! https://t.co/xoNjFzQFTp",Twitter Media Studio
1075406772368785408,"....In any event, it goes on and on &amp; the new AG, who is now being replaced by yet another AG (who openly campaigne… https://t.co/mIB4FCJZNl",Twitter for iPhone
1075404434862235649,"...sleazebag AG Eric Schneiderman, who has since resigned over horrific women abuse, when I wanted to close the Fou… https://t.co/Xy43yb5eTm",Twitter for iPhone
1075401544131076096,"The Trump Foundation has done great work and given away lots of money, both mine and others, to great charities ove… https://t.co/BHD3TbvKK6",Twitter for iPhone
1075397797929775105,"We have defeated ISIS in Syria, my only reason for being there during the Trump Presidency.",Twitter for iPhone
1075386058282545152,"Mexico is paying (indirectly) for the Wall through the new USMCA, the replacement for NAFTA! Far more money coming… https://t.co/IfjE8c6rzb",Twitter for iPhone
1075368918204719105,"In our Country, so much money has been poured down the drain, for so many years, but when it comes to Border Securi… https://t.co/Wx1XXgyya0",Twitter for iPhone
1075210867678109697,"America is the greatest Country in the world and my job is to fight for ALL citizens, even those who have made mist… https://t.co/iTAXAqBuFN",Twitter for iPhone
1075197395892404231,"The Democrats, are saying loud and clear that they do not want to build a Concrete Wall - but we are not building a… https://t.co/PxFF7iNrH3",Twitter for iPhone
1075193782885326849,Congratulations to @MarthaMcSally on her appointment by Governor @DougDucey as the Great new Senator from Arizona -… https://t.co/VK2KXsvbDO,Twitter for iPhone
1075159426968027136,“President Donald J. Trump’s Commission on School Safety examined ways to make our schools safe for all students an… https://t.co/gUSCApdNFJ,Twitter for iPhone
1075021002441220096,Michael Isikoff was the first to report Dossier allegations and now seriously doubts the Dossier claims. The whole… https://t.co/Qqs3fCbXOU,Twitter for iPhone
1075018465356996609,"....WILL NEVER BE PROVEN AND ARE LIKELY FALSE.”  Thank you to Michael Isikoff, Yahoo, for honesty. What this means… https://t.co/rLUyqpvgXN",Twitter for iPhone
1075016498987573249,Russia Dossier reporter now doubts dopey Christopher Steele’s claims! “When you get into the details of the Steele… https://t.co/Fk6LWBIdgO,Twitter for iPhone
1075011751165485056,Illegal immigration costs the United States more than 200 Billion Dollars a year. How was this allowed to happen?,Twitter for iPhone
1075004324567285761,"Facebook, Twitter and Google are so biased toward the Dems it is ridiculous! Twitter, in fact, has made it much mor… https://t.co/iiT5I3jnmW",Twitter for iPhone
1075001077576151041,I hope the people over at the Fed will read today’s Wall Street Journal Editorial before they make yet another mist… https://t.co/JpL19aka8V,Twitter for iPhone
